GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US36047062600,36047062600,"Census Tract 626, Kings County, New York",1078,74,665,91,413,98
1400000US36047062800,36047062800,"Census Tract 628, Kings County, New York",1901,99,1599,147,302,116
1400000US36047063200,36047063200,"Census Tract 632, Kings County, New York",627,50,469,67,158,54
1400000US36047063600,36047063600,"Census Tract 636, Kings County, New York",492,38,432,45,60,34
1400000US36047063800,36047063800,"Census Tract 638, Kings County, New York",654,56,509,63,145,57
1400000US36047064000,36047064000,"Census Tract 640, Kings County, New York",584,57,494,74,90,50
1400000US36047064200,36047064200,"Census Tract 642, Kings County, New York",885,57,339,48,546,73
1400000US36047064400,36047064400,"Census Tract 644, Kings County, New York",787,59,561,78,226,72
1400000US36047064600,36047064600,"Census Tract 646, Kings County, New York",677,40,527,60,150,56
1400000US36047064800,36047064800,"Census Tract 648, Kings County, New York",649,53,447,65,202,69
1400000US36047065000,36047065000,"Census Tract 650, Kings County, New York",499,32,341,54,158,59
1400000US36047065200,36047065200,"Census Tract 652, Kings County, New York",493,43,369,60,124,51
1400000US36047065400,36047065400,"Census Tract 654, Kings County, New York",612,26,578,34,34,25
1400000US36047065600,36047065600,"Census Tract 656, Kings County, New York",629,25,595,36,34,28
1400000US36047065800,36047065800,"Census Tract 658, Kings County, New York",717,48,583,57,134,52
1400000US36047066000,36047066000,"Census Tract 660, Kings County, New York",681,52,656,52,25,27
1400000US36047066200,36047066200,"Census Tract 662, Kings County, New York",597,48,469,59,128,51
1400000US36047066600,36047066600,"Census Tract 666, Kings County, New York",0,11,0,11,0,11
1400000US36047067000,36047067000,"Census Tract 670, Kings County, New York",986,53,484,78,502,90
1400000US36047067200,36047067200,"Census Tract 672, Kings County, New York",438,43,314,58,124,58
1400000US36047067400,36047067400,"Census Tract 674, Kings County, New York",622,36,491,65,131,70
1400000US36047067600,36047067600,"Census Tract 676, Kings County, New York",611,38,519,56,92,39
1400000US36047067800,36047067800,"Census Tract 678, Kings County, New York",867,69,515,82,352,69
1400000US36047068000,36047068000,"Census Tract 680, Kings County, New York",582,40,410,60,172,56
1400000US36047068200,36047068200,"Census Tract 682, Kings County, New York",877,61,689,96,188,81
1400000US36047068600,36047068600,"Census Tract 686, Kings County, New York",696,41,451,62,245,67
1400000US36047068800,36047068800,"Census Tract 688, Kings County, New York",607,30,411,60,196,55
1400000US36047069000,36047069000,"Census Tract 690, Kings County, New York",622,38,471,53,151,56
1400000US36047069200,36047069200,"Census Tract 692, Kings County, New York",808,49,492,63,316,57
1400000US36047069601,36047069601,"Census Tract 696.01, Kings County, New York",1547,93,649,117,898,136
1400000US36047069602,36047069602,"Census Tract 696.02, Kings County, New York",2185,114,1426,177,759,168
1400000US36047069800,36047069800,"Census Tract 698, Kings County, New York",494,29,349,46,145,38
1400000US36047070000,36047070000,"Census Tract 700, Kings County, New York",678,35,410,57,268,58
1400000US36047070201,36047070201,"Census Tract 702.01, Kings County, New York",2308,144,1741,159,567,144
1400000US36047070202,36047070202,"Census Tract 702.02, Kings County, New York",3,6,3,6,0,11
1400000US36047070203,36047070203,"Census Tract 702.03, Kings County, New York",0,11,0,11,0,11
1400000US36047070600,36047070600,"Census Tract 706, Kings County, New York",1020,67,855,84,165,66
1400000US36047072000,36047072000,"Census Tract 720, Kings County, New York",610,49,249,64,361,70
1400000US36047072200,36047072200,"Census Tract 722, Kings County, New York",964,60,672,88,292,80
1400000US36047072400,36047072400,"Census Tract 724, Kings County, New York",612,46,373,59,239,55
1400000US36047072600,36047072600,"Census Tract 726, Kings County, New York",701,62,614,63,87,40
1400000US36047072800,36047072800,"Census Tract 728, Kings County, New York",1431,106,972,134,459,118
1400000US36047073000,36047073000,"Census Tract 730, Kings County, New York",782,45,593,62,189,56
1400000US36047073200,36047073200,"Census Tract 732, Kings County, New York",838,42,495,64,343,63
1400000US36047073400,36047073400,"Census Tract 734, Kings County, New York",668,44,596,57,72,39
1400000US36047073600,36047073600,"Census Tract 736, Kings County, New York",1229,78,400,92,829,98
1400000US36047073800,36047073800,"Census Tract 738, Kings County, New York",1220,68,571,104,649,113
1400000US36047074000,36047074000,"Census Tract 740, Kings County, New York",1125,74,411,84,714,101
1400000US36047074200,36047074200,"Census Tract 742, Kings County, New York",934,52,514,59,420,71
1400000US36047074400,36047074400,"Census Tract 744, Kings County, New York",619,51,460,63,159,58
1400000US36047074600,36047074600,"Census Tract 746, Kings County, New York",661,46,420,58,241,58
1400000US36047074800,36047074800,"Census Tract 748, Kings County, New York",648,47,364,54,284,63
1400000US36047075000,36047075000,"Census Tract 750, Kings County, New York",927,59,430,75,497,78
1400000US36047075200,36047075200,"Census Tract 752, Kings County, New York",294,31,263,33,31,19
1400000US36047075400,36047075400,"Census Tract 754, Kings County, New York",452,30,372,46,80,43
1400000US36047075600,36047075600,"Census Tract 756, Kings County, New York",676,47,438,58,238,60
1400000US36047075800,36047075800,"Census Tract 758, Kings County, New York",647,40,376,55,271,57
1400000US36047076000,36047076000,"Census Tract 760, Kings County, New York",1048,48,280,73,768,79
1400000US36047076200,36047076200,"Census Tract 762, Kings County, New York",1650,56,373,96,1277,108
1400000US36047076400,36047076400,"Census Tract 764, Kings County, New York",1358,63,300,72,1058,90
1400000US36047076600,36047076600,"Census Tract 766, Kings County, New York",771,38,180,45,591,60
1400000US36047076800,36047076800,"Census Tract 768, Kings County, New York",1116,68,293,86,823,100
1400000US36047077000,36047077000,"Census Tract 770, Kings County, New York",1038,87,419,82,619,82
1400000US36047077200,36047077200,"Census Tract 772, Kings County, New York",1138,74,462,96,676,99
1400000US36047077400,36047077400,"Census Tract 774, Kings County, New York",1149,58,93,53,1056,71
1400000US36047077600,36047077600,"Census Tract 776, Kings County, New York",1706,89,1078,115,628,111
1400000US36047078000,36047078000,"Census Tract 780, Kings County, New York",729,38,652,59,77,55
1400000US36047078200,36047078200,"Census Tract 782, Kings County, New York",1577,61,512,86,1065,98
1400000US36047078400,36047078400,"Census Tract 784, Kings County, New York",820,45,545,74,275,65
1400000US36047078600,36047078600,"Census Tract 786, Kings County, New York",1767,87,444,110,1323,120
1400000US36047078800,36047078800,"Census Tract 788, Kings County, New York",1174,97,251,65,923,93
1400000US36047079000,36047079000,"Census Tract 790, Kings County, New York",1772,123,379,100,1393,136
1400000US36047079200,36047079200,"Census Tract 792, Kings County, New York",1207,90,288,94,919,119
1400000US36047079400,36047079400,"Census Tract 794, Kings County, New York",628,58,226,57,402,55
1400000US36047079601,36047079601,"Census Tract 796.01, Kings County, New York",1879,89,270,95,1609,124
1400000US36047079602,36047079602,"Census Tract 796.02, Kings County, New York",1668,135,107,69,1561,137
1400000US36047079801,36047079801,"Census Tract 798.01, Kings County, New York",1291,97,345,92,946,103
1400000US36047079802,36047079802,"Census Tract 798.02, Kings County, New York",2371,111,34,38,2337,118
1400000US36047080000,36047080000,"Census Tract 800, Kings County, New York",1334,95,611,114,723,136
1400000US36047080200,36047080200,"Census Tract 802, Kings County, New York",1876,74,376,101,1500,118
1400000US36047080400,36047080400,"Census Tract 804, Kings County, New York",1253,101,166,66,1087,115
1400000US36047080600,36047080600,"Census Tract 806, Kings County, New York",1212,70,306,85,906,96
1400000US36047080800,36047080800,"Census Tract 808, Kings County, New York",208,40,0,11,208,40
1400000US36047081000,36047081000,"Census Tract 810, Kings County, New York",872,66,190,61,682,79
1400000US36047081400,36047081400,"Census Tract 814, Kings County, New York",991,73,446,81,545,83
1400000US36047081600,36047081600,"Census Tract 816, Kings County, New York",946,58,292,63,654,71
1400000US36047081800,36047081800,"Census Tract 818, Kings County, New York",1621,116,165,64,1456,123
1400000US36047082000,36047082000,"Census Tract 820, Kings County, New York",1867,98,98,55,1769,106
1400000US36047082200,36047082200,"Census Tract 822, Kings County, New York",2755,158,162,93,2593,174
1400000US36047082400,36047082400,"Census Tract 824, Kings County, New York",1547,123,314,80,1233,127
1400000US36047082600,36047082600,"Census Tract 826, Kings County, New York",1859,111,526,111,1333,122
1400000US36047082800,36047082800,"Census Tract 828, Kings County, New York",1234,100,286,79,948,116
1400000US36047083000,36047083000,"Census Tract 830, Kings County, New York",2177,121,373,144,1804,155
1400000US36047083200,36047083200,"Census Tract 832, Kings County, New York",727,47,502,51,225,56
1400000US36047083400,36047083400,"Census Tract 834, Kings County, New York",575,41,436,54,139,51
1400000US36047083600,36047083600,"Census Tract 836, Kings County, New York",755,57,438,59,317,62
1400000US36047083800,36047083800,"Census Tract 838, Kings County, New York",778,31,584,59,194,59
1400000US36047084000,36047084000,"Census Tract 840, Kings County, New York",786,42,476,72,310,68
1400000US36047084600,36047084600,"Census Tract 846, Kings County, New York",686,40,347,60,339,66
1400000US36047084800,36047084800,"Census Tract 848, Kings County, New York",551,43,351,55,200,52
1400000US36047085000,36047085000,"Census Tract 850, Kings County, New York",462,39,394,55,68,43
1400000US36047085200,36047085200,"Census Tract 852, Kings County, New York",8,13,8,13,0,11
1400000US36047085400,36047085400,"Census Tract 854, Kings County, New York",689,64,355,73,334,67
1400000US36047085600,36047085600,"Census Tract 856, Kings County, New York",1478,82,388,106,1090,124
1400000US36047085800,36047085800,"Census Tract 858, Kings County, New York",816,58,309,68,507,79
1400000US36047086000,36047086000,"Census Tract 860, Kings County, New York",1236,86,391,91,845,121
1400000US36047086200,36047086200,"Census Tract 862, Kings County, New York",1069,94,307,83,762,103
1400000US36047086400,36047086400,"Census Tract 864, Kings County, New York",766,58,372,75,394,91
1400000US36047086600,36047086600,"Census Tract 866, Kings County, New York",1230,86,528,112,702,109
1400000US36047086800,36047086800,"Census Tract 868, Kings County, New York",1177,81,172,71,1005,103
1400000US36047087000,36047087000,"Census Tract 870, Kings County, New York",1246,54,430,102,816,105
1400000US36047087200,36047087200,"Census Tract 872, Kings County, New York",1119,59,483,94,636,96
1400000US36047087401,36047087401,"Census Tract 874.01, Kings County, New York",1358,94,253,111,1105,120
1400000US36047087600,36047087600,"Census Tract 876, Kings County, New York",638,56,264,62,374,67
1400000US36047087800,36047087800,"Census Tract 878, Kings County, New York",987,52,146,49,841,64
1400000US36047088000,36047088000,"Census Tract 880, Kings County, New York",1228,57,572,121,656,126
1400000US36047088200,36047088200,"Census Tract 882, Kings County, New York",2600,130,483,137,2117,187
1400000US36047088400,36047088400,"Census Tract 884, Kings County, New York",1847,134,278,78,1569,137
1400000US36047088600,36047088600,"Census Tract 886, Kings County, New York",1815,85,330,86,1485,119
1400000US36047088800,36047088800,"Census Tract 888, Kings County, New York",1459,81,357,105,1102,120
1400000US36047089000,36047089000,"Census Tract 890, Kings County, New York",2156,157,199,102,1957,174
1400000US36047089200,36047089200,"Census Tract 892, Kings County, New York",1419,93,68,58,1351,97
1400000US36047089400,36047089400,"Census Tract 894, Kings County, New York",1173,80,259,81,914,102
1400000US36047089600,36047089600,"Census Tract 896, Kings County, New York",1500,92,148,69,1352,115
1400000US36047089800,36047089800,"Census Tract 898, Kings County, New York",641,53,267,62,374,75
1400000US36047090000,36047090000,"Census Tract 900, Kings County, New York",1983,112,147,84,1836,114
1400000US36047090200,36047090200,"Census Tract 902, Kings County, New York",881,54,363,57,518,64
1400000US36047090600,36047090600,"Census Tract 906, Kings County, New York",1591,77,18,14,1573,77
1400000US36047090800,36047090800,"Census Tract 908, Kings County, New York",1339,84,0,16,1339,84
1400000US36047091000,36047091000,"Census Tract 910, Kings County, New York",2433,91,27,32,2406,97
1400000US36047091200,36047091200,"Census Tract 912, Kings County, New York",2329,113,0,16,2329,113
1400000US36047091600,36047091600,"Census Tract 916, Kings County, New York",1669,67,186,63,1483,90
1400000US36047091800,36047091800,"Census Tract 918, Kings County, New York",1052,46,350,62,702,56
1400000US36047092000,36047092000,"Census Tract 920, Kings County, New York",1196,65,442,95,754,102
1400000US36047092200,36047092200,"Census Tract 922, Kings County, New York",1273,85,436,123,837,137
1400000US36047092400,36047092400,"Census Tract 924, Kings County, New York",1102,64,294,83,808,93
1400000US36047092800,36047092800,"Census Tract 928, Kings County, New York",1109,58,410,93,699,81
